data,sku,categoria,demanda,estoque,preco,pred
2023-11-10,S001-P0004,Electronics,88,92,100.09,85.75413161116879
2023-11-11,S001-P0004,Electronics,132,292,109.14,111.83228112279946
2023-11-12,S001-P0004,Electronics,108,167,107.04,87.12083723323624
2023-11-13,S001-P0004,Electronics,112,316,120.3,95.39820606047174
2023-11-14,S001-P0004,Electronics,95,184,108.07,84.77232242617131
2023-11-15,S001-P0004,Electronics,110,84,119.31,84.31449421292211
2023-11-16,S001-P0004,Electronics,48,161,82.13,93.2850889021114
2023-11-17,S001-P0004,Electronics,49,335,91.59,87.22408443486444
2023-11-18,S001-P0004,Electronics,103,283,99.95,111.07262988797837
2023-11-19,S001-P0004,Electronics,212,219,118.76,137.44892212332957
2023-11-20,S001-P0004,Electronics,63,59,91.63,85.73022291074064
2023-11-21,S001-P0004,Electronics,98,497,98.32,105.22280464792179
2023-11-22,S001-P0004,Electronics,109,429,113.18,91.27687080669712
2023-11-23,S001-P0004,Electronics,81,331,86.68,111.50647014407686
2023-11-24,S001-P0004,Electronics,94,251,85.05,120.49133104524334
2023-11-25,S001-P0004,Electronics,84,185,98.88,85.1535412924067
2023-11-26,S001-P0004,Electronics,116,121,103.97,106.42002298137017
2023-11-27,S001-P0004,Electronics,126,203,112.95,105.71162897889653
2023-11-28,S001-P0004,Electronics,98,82,92.82,105.17608903607778
2023-11-29,S001-P0004,Electronics,122,243,117.73,106.99609897885361
2023-11-30,S001-P0004,Electronics,125,143,112.49,91.99555002638841
2023-12-01,S001-P0004,Electronics,90,293,84.02,131.3031833246958
2023-12-02,S001-P0004,Electronics,114,235,115.05,94.59378825485685
2023-12-03,S001-P0004,Electronics,20,108,76.95,94.65956445603909
2023-12-04,S001-P0004,Electronics,82,277,98.33,95.3773654972707
2023-12-05,S001-P0004,Electronics,133,225,115.23,124.91255739206275
2023-12-06,S001-P0004,Electronics,152,131,102.98,136.02948679606877
2023-12-07,S001-P0004,Electronics,87,213,100.11,93.9695637401302
2023-12-08,S001-P0004,Electronics,99,432,109.44,93.70133405440255
2023-12-09,S001-P0004,Electronics,78,333,101.93,84.41289127006034
2023-12-10,S001-P0004,Electronics,93,252,107.4,84.95629935371421
2023-12-11,S001-P0004,Electronics,101,172,88.33,111.23961206178866
2023-12-12,S001-P0004,Electronics,151,68,121.63,131.2948140272894
2023-12-13,S001-P0004,Electronics,90,214,106.25,106.52918682952782
2023-12-14,S001-P0004,Electronics,85,468,104.43,105.12726118739933
2023-12-15,S001-P0004,Electronics,104,377,105.84,85.89469031600127
2023-12-16,S001-P0004,Electronics,109,261,84.82,122.99047129343413
2023-12-17,S001-P0004,Electronics,85,187,99.34,94.49374577087747
2023-12-18,S001-P0004,Electronics,155,341,136.43,95.10972091253196
2023-12-19,S001-P0004,Electronics,110,217,113.45,105.65469953678965
2023-12-20,S001-P0004,Electronics,64,458,96.82,85.2756148928493
2023-12-21,S001-P0004,Electronics,152,403,122.38,105.67865701814895
2023-12-22,S001-P0004,Electronics,99,284,82.23,137.07881994276994
2023-12-23,S001-P0004,Electronics,55,171,89.06,84.61810392556428
2023-12-24,S001-P0004,Electronics,213,136,120.47,138.0441213811913
2023-12-25,S001-P0004,Electronics,119,0,104.93,113.12752397889378
2023-12-26,S001-P0004,Electronics,107,472,106.81,84.22907522706709
2023-12-27,S001-P0004,Electronics,36,398,91.28,47.10873306209585
2023-12-28,S001-P0004,Electronics,63,371,77.38,84.98228025355759
2023-12-29,S001-P0004,Electronics,39,305,87.74,55.79403904278805
2023-12-30,S001-P0004,Electronics,42,269,80.14,47.675943102929324
2023-12-31,S001-P0004,Electronics,48,228,86.21,50.96536295725029
2024-01-01,S001-P0004,Electronics,19,190,72.65,50.98389385952066
2024-01-02,S001-P0004,Electronics,46,169,81.27,50.71630099088665
2024-01-03,S001-P0004,Electronics,38,138,92.32,50.24708811329677
2024-01-04,S001-P0004,Electronics,13,106,74.63,47.12900004784573
2024-01-05,S001-P0004,Electronics,55,96,88.72,59.83385856290425
2024-01-06,S001-P0004,Electronics,19,33,76.51,50.01375195129549
2024-01-07,S001-P0004,Electronics,49,145,86.6,46.96486087697846
2024-01-08,S001-P0004,Electronics,79,101,86.31,66.93351486766421
2024-01-09,S001-P0004,Electronics,105,39,100.39,84.10452720555294
2024-01-10,S001-P0004,Electronics,100,145,115.57,84.51578218489182
2024-01-11,S001-P0004,Electronics,149,217,101.97,109.6341413432518
2024-01-12,S001-P0004,Electronics,140,110,117.73,123.53452293485232
2024-01-13,S001-P0004,Electronics,151,259,128.34,106.09129891746784
2024-01-14,S001-P0004,Electronics,128,138,113.69,108.90074458287746
2024-01-15,S001-P0004,Electronics,89,354,105.91,95.04289420056826
2024-01-16,S001-P0004,Electronics,64,251,82.38,108.83398667839289
2024-01-17,S001-P0004,Electronics,84,205,109.74,94.82879338389886
2024-01-18,S001-P0004,Electronics,157,120,110.84,131.93208447354365
2024-01-19,S001-P0004,Electronics,101,200,104.68,85.80948197438326
2024-01-20,S001-P0004,Electronics,135,451,116.16,134.59233448049136
2024-01-21,S001-P0004,Electronics,162,316,111.33,124.19620899527143
2024-01-22,S001-P0004,Electronics,91,154,95.96,105.00212044966787
2024-01-23,S001-P0004,Electronics,35,316,91.08,83.45346974315721
2024-01-24,S001-P0004,Electronics,126,291,125.56,93.36915141910798
2024-01-25,S001-P0004,Electronics,89,203,111.47,103.93599351586903
2024-01-26,S001-P0004,Electronics,67,380,73.5,124.5000551959212
2024-01-27,S001-P0004,Electronics,114,317,115.1,83.3957792939764
2024-01-28,S001-P0004,Electronics,108,214,101.63,124.1862008252797
2024-01-29,S001-P0004,Electronics,76,138,91.24,94.25061553211467
2024-01-30,S001-P0004,Electronics,84,241,93.82,84.05999042278624
2023-10-03,S001-P0005,Groceries,115,606,55.99,144.98851240744165
2023-10-04,S001-P0005,Groceries,113,519,62.26,117.74817106494291
2023-10-05,S001-P0005,Groceries,137,410,70.35,99.35367498368029
2023-10-06,S001-P0005,Groceries,88,256,54.36,120.61588583297227
2023-10-07,S001-P0005,Groceries,49,163,49.75,73.06319611741091
2023-10-08,S001-P0005,Groceries,66,589,53.03,81.21273475831546
2023-10-09,S001-P0005,Groceries,97,546,47.34,102.69783333844208
2023-10-10,S001-P0005,Groceries,53,476,40.34,93.0893943349991
2023-10-11,S001-P0005,Groceries,54,428,50.68,92.63206775510821
2023-10-12,S001-P0005,Groceries,102,386,53.7,94.07734877229554
2023-10-13,S001-P0005,Groceries,79,318,47.19,93.61583352758855
2023-10-14,S001-P0005,Groceries,153,251,52.49,91.21602821652145
2023-10-15,S001-P0005,Groceries,50,159,47.37,73.17316505930046
2023-10-16,S001-P0005,Groceries,114,446,55.9,94.12908356270664
2023-10-17,S001-P0005,Groceries,56,363,51.01,91.11763368856454
2023-10-18,S001-P0005,Groceries,37,964,42.69,72.45708085969325
2023-10-19,S001-P0005,Groceries,109,935,61.35,90.64967414641012
2023-10-20,S001-P0005,Groceries,66,854,53.01,90.34760174541775
2023-10-21,S001-P0005,Groceries,80,794,50.22,90.71954586545718
2023-10-22,S001-P0005,Groceries,128,709,52.11,101.2503620985261
2023-10-23,S001-P0005,Groceries,75,621,41.1,98.49520360639013
2023-10-24,S001-P0005,Groceries,44,541,43.82,92.38629822085848
2023-10-25,S001-P0005,Groceries,93,501,58.28,114.08545922696499
2023-10-26,S001-P0005,Groceries,79,403,55.55,112.84336832558354
2023-10-27,S001-P0005,Groceries,168,313,65.6,125.40316807435708
2023-10-28,S001-P0005,Groceries,136,207,70.26,127.68450507675593
2023-10-29,S001-P0005,Groceries,125,73,64.57,127.91625350383588
2023-10-30,S001-P0005,Groceries,178,350,74.97,101.75386040799158
2023-10-31,S001-P0005,Groceries,86,1042,53.94,99.48241338975376
2023-11-01,S001-P0005,Groceries,143,939,54.48,131.60463515441216
2023-11-02,S001-P0005,Groceries,102,797,60.15,126.3133244460479
2023-11-03,S001-P0005,Groceries,182,700,68.13,131.83903945346415
2023-11-04,S001-P0005,Groceries,59,578,43.44,132.056562986037
2023-11-05,S001-P0005,Groceries,116,518,56.6,132.4821784800835
2023-11-06,S001-P0005,Groceries,101,381,59.82,100.79712023148299
2023-11-07,S001-P0005,Groceries,98,1113,56.24,98.45232926333652
2023-11-08,S001-P0005,Groceries,149,1023,69.2,126.43648368511536
2023-11-09,S001-P0005,Groceries,83,868,56.37,99.33508259803487
2023-11-10,S001-P0005,Groceries,139,792,63.68,99.3962279878677
2023-11-11,S001-P0005,Groceries,93,694,55.3,100.00808497231496
2023-11-12,S001-P0005,Groceries,135,592,66.45,100.55149305596883
2023-11-13,S001-P0005,Groceries,180,479,60.33,152.10960469700777
2023-11-14,S001-P0005,Groceries,185,297,60.32,133.4728085976213
2023-11-15,S001-P0005,Groceries,81,183,55.93,96.33260269629186
2023-11-16,S001-P0005,Groceries,116,550,62.71,113.76008636996983
2023-11-17,S001-P0005,Groceries,54,418,50.76,100.95701631560878
2023-11-18,S001-P0005,Groceries,57,1181,48.59,98.39397295343016
2023-11-19,S001-P0005,Groceries,155,1144,62.96,166.15029498038126
2023-11-20,S001-P0005,Groceries,180,962,71.44,132.4300119065495
2023-11-21,S001-P0005,Groceries,102,797,63.29,125.05345350488133
2023-11-22,S001-P0005,Groceries,184,677,80.1,112.67998574051734
2023-11-23,S001-P0005,Groceries,168,530,65.33,134.03792077868493
2023-11-24,S001-P0005,Groceries,70,413,53.74,114.85022797910017
2023-11-25,S001-P0005,Groceries,173,359,62.84,130.32275082910067
2023-11-26,S001-P0005,Groceries,95,902,61.69,127.13713537786921
2023-11-27,S001-P0005,Groceries,158,830,67.48,126.647500248969
2023-11-28,S001-P0005,Groceries,113,694,62.21,98.02740479842744
2023-11-29,S001-P0005,Groceries,78,612,52.49,127.44008832549369
2023-11-30,S001-P0005,Groceries,146,547,72.24,112.74088522777018
2023-12-01,S001-P0005,Groceries,150,453,59.03,159.06986661479104
2023-12-02,S001-P0005,Groceries,118,306,56.79,112.31332558317406
2023-12-03,S001-P0005,Groceries,121,173,60.34,112.31332558317406
2023-12-04,S001-P0005,Groceries,101,591,59.9,112.97866569161728
2023-12-05,S001-P0005,Groceries,132,502,49.39,146.57850320789575
2023-12-06,S001-P0005,Groceries,111,381,58.52,126.43749318680383
2023-12-07,S001-P0005,Groceries,130,276,62.28,112.3659755139939
2023-12-08,S001-P0005,Groceries,125,184,64.52,112.31987226682502
2023-12-09,S001-P0005,Groceries,79,673,58.45,99.1107951749707
2023-12-10,S001-P0005,Groceries,100,615,53.66,99.65420325862458
2023-12-11,S001-P0005,Groceries,99,510,56.27,104.38385355934449
2023-12-12,S001-P0005,Groceries,198,432,63.05,161.70919143617624
2023-12-13,S001-P0005,Groceries,69,308,50.78,129.24258867549113
2023-12-14,S001-P0005,Groceries,181,257,59.58,162.47974045987047
2023-12-15,S001-P0005,Groceries,136,70,50.0,136.57987054987774
2023-12-16,S001-P0005,Groceries,103,905,45.21,150.10076423491142
2023-12-17,S001-P0005,Groceries,158,791,67.33,150.68560790829306
2023-12-18,S001-P0005,Groceries,138,659,67.04,117.61834995367582
2023-12-19,S001-P0005,Groceries,159,568,63.69,165.0390774038889
2023-12-20,S001-P0005,Groceries,80,422,52.9,100.9127294795431
2023-12-21,S001-P0005,Groceries,100,357,62.82,127.09256241655835
2023-12-22,S001-P0005,Groceries,183,295,68.41,164.04957905274205
2023-12-23,S001-P0005,Groceries,43,825,43.62,99.10658348451646
2023-12-24,S001-P0005,Groceries,113,779,62.12,126.44487978280546
2023-12-25,S001-P0005,Groceries,59,661,54.4,103.98431875567407
2023-12-26,S001-P0005,Groceries,129,604,62.14,98.33705339337553
2023-12-27,S001-P0005,Groceries,57,504,48.64,69.58212458620686
2023-12-28,S001-P0005,Groceries,93,436,55.15,117.09874572936505
2023-12-29,S001-P0005,Groceries,56,365,48.52,85.45171763842788
2023-12-30,S001-P0005,Groceries,76,916,55.02,67.73193524784233
2023-12-31,S001-P0005,Groceries,38,839,45.15,72.13158880454237
2024-01-01,S001-P0005,Groceries,54,799,53.31,73.7841577639872
2024-01-02,S001-P0005,Groceries,126,754,57.89,96.73568236081529
2024-01-03,S001-P0005,Groceries,79,623,41.66,93.3240175343514
2024-01-04,S001-P0005,Groceries,56,558,53.7,68.33917810451541
2024-01-05,S001-P0005,Groceries,96,513,55.87,112.31630646667678
2024-01-06,S001-P0005,Groceries,145,423,64.93,71.42253906219476
2024-01-07,S001-P0005,Groceries,56,249,51.11,67.87496078151048
2024-01-08,S001-P0005,Groceries,74,205,49.04,73.03737086726694
2024-01-09,S001-P0005,Groceries,143,135,71.58,98.44153753288205
2024-01-10,S001-P0005,Groceries,135,576,59.82,100.83602111927264
2024-01-11,S001-P0005,Groceries,90,428,60.72,102.46354032874095
2024-01-12,S001-P0005,Groceries,91,351,52.09,113.20637610409999
2024-01-13,S001-P0005,Groceries,128,291,65.12,126.04078988827436
2024-01-14,S001-P0005,Groceries,118,755,66.44,100.84956890562749
2024-01-15,S001-P0005,Groceries,51,638,52.62,116.24074059110518
2024-01-16,S001-P0005,Groceries,132,590,59.02,133.3028158171543
2024-01-17,S001-P0005,Groceries,159,432,75.05,112.62258324913782
2024-01-18,S001-P0005,Groceries,163,265,72.03,124.76258766287883
2024-01-19,S001-P0005,Groceries,98,129,53.3,137.2223881041103
2024-01-20,S001-P0005,Groceries,174,495,63.06,160.90390425427654
2024-01-21,S001-P0005,Groceries,197,345,59.06,145.8027361741513
2024-01-22,S001-P0005,Groceries,68,736,56.27,122.77979573624769
2024-01-23,S001-P0005,Groceries,81,687,53.09,97.80513172954802
2024-01-24,S001-P0005,Groceries,127,602,48.68,146.43221718911616
2024-01-25,S001-P0005,Groceries,169,1466,73.28,122.00848965084428
2024-01-26,S001-P0005,Groceries,166,1359,61.21,145.94418865658395
2024-01-27,S001-P0005,Groceries,183,1208,64.51,132.37058989034475
2024-01-28,S001-P0005,Groceries,83,1094,53.51,107.53495533624876
2024-01-29,S001-P0005,Groceries,123,1024,64.26,108.33956403412766
2024-01-30,S001-P0005,Groceries,29,946,45.82,97.61091524431522
2023-10-03,S001-P0006,Toys,99,228,43.86,98.37896973071011
2023-10-04,S001-P0006,Toys,91,119,36.54,125.44312001024636
2023-10-05,S001-P0006,Toys,83,31,37.42,86.5273995549376
2023-10-06,S001-P0006,Toys,87,239,42.03,100.43992044389634
2023-10-07,S001-P0006,Toys,24,152,32.94,28.391185128097558
2023-10-08,S001-P0006,Toys,34,335,30.97,31.489317904495937
2023-10-09,S001-P0006,Toys,24,304,31.4,31.384268347784918
2023-10-10,S001-P0006,Toys,15,275,26.97,35.1315908869228
2023-10-11,S001-P0006,Toys,34,260,31.04,44.881567915605274
2023-10-12,S001-P0006,Toys,33,235,29.31,27.757165823598992
2023-10-13,S001-P0006,Toys,33,202,30.91,27.396454245440616
2023-10-14,S001-P0006,Toys,35,163,25.94,35.60751915922556
2023-10-15,S001-P0006,Toys,30,123,30.53,28.408379411682297
2023-10-16,S001-P0006,Toys,39,98,28.37,35.7676734810901
2023-10-17,S001-P0006,Toys,33,62,30.83,34.43215529864277
2023-10-18,S001-P0006,Toys,32,120,26.0,35.547837205325806
2023-10-19,S001-P0006,Toys,47,84,27.24,42.7845590173541
2023-10-20,S001-P0006,Toys,45,55,34.19,33.55857167171799
2023-10-21,S001-P0006,Toys,37,100,33.09,34.52411438085425
2023-10-22,S001-P0006,Toys,41,228,25.25,38.77937620741924
2023-10-23,S001-P0006,Toys,26,187,28.42,39.46449936751068
2023-10-24,S001-P0006,Toys,37,168,29.79,27.832962760426447
2023-10-25,S001-P0006,Toys,140,144,42.32,119.98688240680055
2023-10-26,S001-P0006,Toys,49,46,34.72,94.86947285675437
2023-10-27,S001-P0006,Toys,72,3,34.2,103.7847593511022
2023-10-28,S001-P0006,Toys,147,463,43.37,105.39653021693775
2023-10-29,S001-P0006,Toys,133,363,46.26,105.09898133939663
2023-10-30,S001-P0006,Toys,102,249,42.04,88.6850056445124
2023-10-31,S001-P0006,Toys,77,547,36.75,86.90662221066923
2023-11-01,S001-P0006,Toys,120,471,44.45,87.47002033650638
2023-11-02,S001-P0006,Toys,53,373,31.82,102.97634967496145
2023-11-03,S001-P0006,Toys,63,316,34.79,87.61535418648229
2023-11-04,S001-P0006,Toys,62,247,38.52,88.44913803853075
2023-11-05,S001-P0006,Toys,109,179,38.7,88.40936216930504
2023-11-06,S001-P0006,Toys,94,92,40.9,88.93179372174671
2023-11-07,S001-P0006,Toys,60,0,38.16,86.92113828147933
2023-11-08,S001-P0006,Toys,61,352,34.55,102.43293875638322
2023-11-09,S001-P0006,Toys,110,280,36.3,111.7067541037989
2023-11-10,S001-P0006,Toys,84,180,31.66,111.71483964420584
2023-11-11,S001-P0006,Toys,64,83,38.79,87.20282974459634
2023-11-12,S001-P0006,Toys,77,415,28.98,112.53681493357449
2023-11-13,S001-P0006,Toys,97,332,39.16,128.23391784611002
2023-11-14,S001-P0006,Toys,69,255,37.47,85.61540298839833
2023-11-15,S001-P0006,Toys,149,174,43.68,110.20031322415642
2023-11-16,S001-P0006,Toys,124,75,47.4,94.2836152075063
2023-11-17,S001-P0006,Toys,115,0,36.87,112.02133996969391
2023-11-18,S001-P0006,Toys,32,510,29.16,110.15928653523584
2023-11-19,S001-P0006,Toys,103,488,42.19,102.12433658223824
2023-11-20,S001-P0006,Toys,94,420,38.97,86.43492999160054
2023-11-21,S001-P0006,Toys,126,323,42.94,100.26644454063792
2023-11-22,S001-P0006,Toys,168,237,40.92,127.6514991553797
2023-11-23,S001-P0006,Toys,66,47,39.01,86.05606284800606
2023-11-24,S001-P0006,Toys,96,401,39.09,93.40804572642408
2023-11-25,S001-P0006,Toys,52,335,35.19,86.44216982954948
2023-11-26,S001-P0006,Toys,103,300,44.46,100.51935820031744
2023-11-27,S001-P0006,Toys,114,227,34.48,127.91294837013457
2023-11-28,S001-P0006,Toys,78,136,34.69,106.34068256404963
2023-11-29,S001-P0006,Toys,98,392,43.69,99.81611355493884
2023-11-30,S001-P0006,Toys,75,288,38.36,92.08529068472336
2023-12-01,S001-P0006,Toys,69,224,37.55,99.1726279276189
2023-12-02,S001-P0006,Toys,138,167,47.0,96.89893211032962
2023-12-03,S001-P0006,Toys,134,18,44.02,128.22622688823938
2023-12-04,S001-P0006,Toys,99,209,39.42,97.5310994772061
2023-12-05,S001-P0006,Toys,112,577,39.03,96.70599016030552
2023-12-06,S001-P0006,Toys,190,471,48.44,134.37679750799083
2023-12-07,S001-P0006,Toys,85,271,37.62,128.73755758556558
2023-12-08,S001-P0006,Toys,195,218,48.99,128.31722738084684
2023-12-09,S001-P0006,Toys,116,685,37.02,110.97407397125002
2023-12-10,S001-P0006,Toys,110,595,40.97,86.76468514848627
2023-12-11,S001-P0006,Toys,88,495,36.14,87.6602810845897
2023-12-12,S001-P0006,Toys,151,419,36.53,130.32444615524614
2023-12-13,S001-P0006,Toys,113,322,43.62,102.29031568365856
2023-12-14,S001-P0006,Toys,162,248,47.67,101.91327746680544
2023-12-15,S001-P0006,Toys,157,583,44.34,112.06385029370318
2023-12-16,S001-P0006,Toys,85,402,37.69,96.93963279867964
2023-12-17,S001-P0006,Toys,102,320,39.86,127.42655299178993
2023-12-18,S001-P0006,Toys,130,242,36.26,131.5595420421895
2023-12-19,S001-P0006,Toys,84,118,39.51,101.72953360382284
2023-12-20,S001-P0006,Toys,78,274,38.73,86.85492877926531
2023-12-21,S001-P0006,Toys,127,204,36.35,135.32591665160902
2023-12-22,S001-P0006,Toys,96,61,37.1,103.12583853172903
2023-12-23,S001-P0006,Toys,52,269,36.98,86.95349895780458
2023-12-24,S001-P0006,Toys,72,208,37.94,104.74259305359803
2023-12-25,S001-P0006,Toys,107,149,38.44,88.61019205682048
2023-12-26,S001-P0006,Toys,38,82,33.21,85.86617211316378
2023-12-27,S001-P0006,Toys,41,218,33.71,26.39053622355624
2023-12-28,S001-P0006,Toys,35,535,31.18,33.14338720427466
2023-12-29,S001-P0006,Toys,13,498,31.4,30.281539806224256
2023-12-30,S001-P0006,Toys,21,487,29.33,27.02486691995609
2023-12-31,S001-P0006,Toys,44,467,34.06,29.886196575655216
2024-01-01,S001-P0006,Toys,16,424,31.89,29.813435967721322
2024-01-02,S001-P0006,Toys,79,406,32.71,37.59093220116208
2024-01-03,S001-P0006,Toys,22,315,26.47,38.75172498501782
2024-01-04,S001-P0006,Toys,26,289,28.34,34.31848976827415
2024-01-05,S001-P0006,Toys,15,264,30.12,33.3755876392067
2024-01-06,S001-P0006,Toys,24,248,29.69,29.23875604152149
2024-01-07,S001-P0006,Toys,48,220,36.41,27.60798640228064
2024-01-08,S001-P0006,Toys,26,186,28.42,38.99905590611432
2024-01-09,S001-P0006,Toys,83,164,37.41,85.66413596085134
2024-01-10,S001-P0006,Toys,53,92,35.32,86.35720115997847
2024-01-11,S001-P0006,Toys,85,42,39.76,88.18565635994615
2024-01-12,S001-P0006,Toys,110,240,38.89,128.4982148490736
2024-01-13,S001-P0006,Toys,81,170,37.27,104.1793884001133
2024-01-14,S001-P0006,Toys,72,376,35.92,88.19308725440051
2024-01-15,S001-P0006,Toys,75,303,34.46,100.77756380747023
2024-01-16,S001-P0006,Toys,60,230,38.26,86.65922504424539
2024-01-17,S001-P0006,Toys,58,173,34.21,97.96320282157166
2024-01-18,S001-P0006,Toys,51,113,35.02,102.50384269243693
2024-01-19,S001-P0006,Toys,44,71,34.08,88.31679157379834
